data,valor
2024-01-23,5.3861
2024-01-24,5.3634
2024-01-25,5.3328
2024-01-26,5.3374
2024-01-29,5.3163
2024-01-30,5.3803
2024-01-31,5.3805
2024-02-01,5.3441
2024-02-02,5.3453
2024-02-05,5.3692
2024-02-06,5.3389
2024-02-07,5.3368
2024-02-08,5.3604
2024-02-09,5.3635
2024-02-14,5.3343
2024-02-15,5.3498
2024-02-16,5.3608
2024-02-19,5.3398
2024-02-20,5.3474
2024-02-21,5.3282
2024-02-22,5.3432
2024-02-23,5.3979
2024-02-26,5.4064
2024-02-27,5.3779
2024-02-28,5.369
2024-02-29,5.3939
2024-03-01,5.3747
2024-03-04,5.3755
2024-03-05,5.3813
2024-03-06,5.3873
2024-03-07,5.3965
2024-03-08,5.4537
2024-03-11,5.4401
2024-03-12,5.4396
2024-03-13,5.4504
2024-03-14,5.4187
2024-03-15,5.4376
2024-03-18,5.457
2024-03-19,5.4687
2024-03-20,5.441
2024-03-21,5.4105
2024-03-22,5.3979
2024-03-25,5.4043
2024-03-26,5.4009
2024-03-27,5.3954
2024-03-28,5.3979
2024-04-01,5.4236
2024-04-02,5.4368
2024-04-03,5.4929
2024-04-04,5.4593
2024-04-05,5.4774
2024-04-08,5.4727
2024-04-09,5.4367
2024-04-10,5.4397
2024-04-11,5.444
2024-04-12,5.4698
2024-04-15,5.5078
2024-04-16,5.5951
2024-04-17,5.5853
2024-04-18,5.5983
2024-04-19,5.5708
2024-04-22,5.541
2024-04-23,5.5224
2024-04-24,5.5142
2024-04-25,5.541
2024-04-26,5.4711
2024-04-29,5.4828
2024-04-30,5.5261
2024-05-02,5.4803
2024-05-03,5.4569
2024-05-06,5.4689
2024-05-07,5.4502
2024-05-08,5.4739
2024-05-09,5.5554
2024-05-10,5.5447
2024-05-13,5.551
2024-05-14,5.5562
2024-05-15,5.5856
2024-05-16,5.5761
2024-05-17,5.5613
2024-05-20,5.5489
2024-05-21,5.5406
2024-05-22,5.5818
2024-05-23,5.5702
2024-05-24,5.5902
2024-05-27,5.6161
2024-05-28,5.6078
2024-05-29,5.6187
2024-05-31,5.6856
2024-06-03,5.705
2024-06-04,5.7323
2024-06-05,5.7406
2024-06-06,5.7338
2024-06-07,5.7074
2024-06-10,5.7702
2024-06-11,5.7458
2024-06-12,5.8439
2024-06-13,5.8054
2024-06-14,5.7389
2024-06-17,5.8049
2024-06-18,5.8075
2024-06-19,5.8751
2024-06-20,5.809
2024-06-21,5.8198
2024-06-24,5.7931
2024-06-25,5.8117
2024-06-26,5.8866
2024-06-27,5.9145
2024-06-28,5.9547
2024-07-01,5.9968
2024-07-02,6.086
2024-07-03,6.0326
2024-07-04,5.9297
2024-07-05,5.9533
2024-07-08,5.93
2024-07-09,5.882
2024-07-10,5.8419
2024-07-11,5.8818
2024-07-12,5.9448
2024-07-15,5.955
2024-07-16,5.9088
2024-07-17,5.9776
2024-07-18,6.0492
2024-07-19,6.0486
2024-07-22,6.0502
2024-07-23,6.0584
2024-07-24,6.1164
2024-07-25,6.1264
2024-07-26,6.1321
2024-07-29,6.1116
2024-07-30,6.1111
2024-07-31,6.1287
2024-08-01,6.1153
2024-08-02,6.2609
2024-08-05,6.3163
2024-08-06,6.1762
2024-08-07,6.1282
2024-08-08,6.1306
2024-08-09,6.0208
2024-08-12,6.0007
2024-08-13,6.011
2024-08-14,6.0083
2024-08-15,6.004
2024-08-16,6.0073
2024-08-19,6.004
2024-08-20,6.0585
2024-08-21,6.096
2024-08-22,6.1704
2024-08-23,6.1762
2024-08-26,6.1314
2024-08-27,6.1351
2024-08-28,6.1549
2024-08-29,6.2478
2024-08-30,6.2563
2024-09-02,6.2241
2024-09-03,6.2088
2024-09-04,6.2451
2024-09-05,6.2192
2024-09-06,6.1751
2024-09-09,6.1942
2024-09-10,6.2026
2024-09-11,6.2099
2024-09-12,6.2441
2024-09-13,6.1768
2024-09-16,6.1407
2024-09-17,6.1155
2024-09-18,6.0879
2024-09-19,6.041
2024-09-20,6.1123
2024-09-23,6.1711
2024-09-24,6.0998
2024-09-25,6.0992
2024-09-26,6.0849
2024-09-27,6.074
2024-09-30,6.0719
2024-10-01,6.0338
2024-10-02,6.0007
2024-10-03,6.0423
2024-10-04,5.9941
2024-10-07,5.9963
2024-10-08,6.0551
2024-10-09,6.1038
2024-10-10,6.0988
2024-10-11,6.1563
2024-10-14,6.1134
2024-10-15,6.1446
2024-10-16,6.1703
2024-10-17,6.1509
2024-10-18,6.1512
2024-10-21,6.1753
2024-10-22,6.1543
2024-10-23,6.1607
2024-10-24,6.1677
2024-10-25,6.1601
2024-10-28,6.1655
2024-10-29,6.17
2024-10-30,6.2795
2024-10-31,6.2725
2024-11-01,6.3003
2024-11-04,6.3109
2024-11-05,6.3069
2024-11-06,6.1908
2024-11-07,6.1216
2024-11-08,6.1966
2024-11-11,6.1731
2024-11-12,6.1213
2024-11-13,6.1112
2024-11-14,6.1213
2024-11-18,6.0909
2024-11-19,6.1138
2024-11-21,6.1146
2024-11-22,6.0513
2024-11-25,6.085
2024-11-26,6.0774
2024-11-27,6.1625
2024-11-28,6.3182
2024-11-29,6.3943
2024-12-02,6.349
2024-12-03,6.3852
2024-12-04,6.3792
2024-12-05,6.3278
2024-12-06,6.37
2024-12-09,6.4156
2024-12-10,6.3586
2024-12-11,6.3282
2024-12-12,6.2224
2024-12-13,6.336
2024-12-16,6.3577
2024-12-17,6.4769
2024-12-18,6.4551
2024-12-19,6.4197
2024-12-20,6.3199
2024-12-23,6.4027
2024-12-24,6.4027
2024-12-26,6.4184
2024-12-27,6.4613
2024-12-30,6.4282
2024-12-31,6.4363
2025-01-02,6.3793
2025-01-03,6.3342
2025-01-06,6.3533
2025-01-07,6.3013
2025-01-08,6.3179
2025-01-09,6.2723
2025-01-10,6.2501
2025-01-13,6.2288
2025-01-14,6.2461
2025-01-15,6.2231
2025-01-16,6.2144
2025-01-17,6.2427
2025-01-20,6.2924
2025-01-21,6.2864
2025-01-22,6.218
2025-01-23,6.1757
2025-01-24,6.1971
2025-01-27,6.2236
2025-01-28,6.1435
2025-01-29,6.1063
2025-01-30,6.1555
2025-01-31,6.0616
2025-02-03,6.053
2025-02-04,6.0134
2025-02-05,6.045
2025-02-06,5.9997
2025-02-07,5.9595
2025-02-10,5.9641
2025-02-11,5.9753
2025-02-12,5.9875
2025-02-13,6.0296
2025-02-14,6.0199
2025-02-17,5.9846
2025-02-18,5.964
2025-02-19,5.9513
2025-02-20,5.9722
2025-02-21,5.9622
2025-02-24,5.9943
2025-02-25,6.0656
2025-02-26,6.0685
2025-02-27,6.065
2025-02-28,6.0828
2025-03-05,6.2397
2025-03-06,6.2192
2025-03-07,6.2713
2025-03-10,6.2785
2025-03-11,6.3755
2025-03-12,6.3658
2025-03-13,6.3124
2025-03-14,6.2426
2025-03-17,6.2345
2025-03-18,6.2122
2025-03-19,6.1637
2025-03-20,6.143
2025-03-21,6.186
2025-03-24,6.1967
2025-03-25,6.1574
2025-03-26,6.1779
2025-03-27,6.2072
2025-03-28,6.2423
2025-03-31,6.1993
2025-04-01,6.1615
2025-04-02,6.1864
2025-04-03,6.196
2025-04-04,6.3641
2025-04-07,6.4252
2025-04-08,6.4788
2025-04-09,6.6902
2025-04-10,6.6144
2025-04-11,6.6508
2025-04-14,6.6359
2025-04-15,6.628
2025-04-16,6.6941
2025-04-17,6.6558
